Id,SalePrice
2735,144279.63717041182
2736,136947.6587977726
2737,121941.38160843961
2738,134040.8953855608
2739,154591.18292451242
2740,131608.86712091218
2741,135770.0065216958
2742,153144.9240268467
2743,161629.91547617564
2744,160328.06003017208
2745,144897.38499633368
2746,136768.06629151863
2747,166166.23332131238
2748,133379.85301187437
2749,126316.19573267622
2750,133070.85879465655
2751,134294.7528872331
2752,193794.29986921675
2753,146820.30087514778
2754,197309.21946662926
2755,141402.68468082548
2756,88573.99480859909
2757,69781.84996085936
2758,82650.79433272082
2759,166308.2817505051
2760,120623.74950826682
2761,139346.45334817708
2762,146051.6567550759
2763,194161.32320684532
2764,170480.93264223763
2765,277614.461423495
2766,124020.53899290823
2767,90436.8023767796
2768,121740.59389330438
2769,130349.7677778605
2770,138211.4268398794
2771,106057.72972222985
2772,112200.61759913551
2773,171231.76499805547
2774,146659.08784824106
2775,104617.58884426118
2776,149241.65201857933
2777,147197.15409616876
2778,106654.94391150087
2779,121169.7911217164
2780,94447.79864522346
2781,95885.376927645
2782,97190.48102855969
2783,101960.48869689439
2784,121926.4970943771
2785,144447.05069747174
2786,60668.240080156815
2787,124164.44506494912
2788,74187.24302159842
2789,164425.9190057966
2790,93970.54373274597
2791,108758.52419034194
2792,67383.5418709828
2793,145269.30254402908
2794,84559.1748588859
2795,118200.46079289478
2796,91650.96213261136
2797,197664.8020620654
2798,104365.6712790599
2799,110795.34244740776
2800,72045.31769571222
2801,103604.06675631872
2802,131544.6206652096
2803,153861.65867369247
2804,137027.08873028588
2805,99028.7852362841
2806,85838.38052132288
2807,166348.88931513074
2808,142790.33488111984
2809,129659.4373428949
2810,128277.98031267298
2811,162391.31650584858
2812,170392.51027285925
2813,154647.80627395256
2814,157688.33611981114
2815,89716.58849506298
2816,254054.60893302673
2817,162535.09802144702
2818,126320.0506558691
2819,214746.53364787443
2820,139644.44766647855
2821,99173.95323166485
2822,192673.8661257516
2823,310761.67202027445
2824,163530.16715272795
2825,139346.45334817708
2826,133306.60539025374
2827,132313.61450415483
2828,211494.63470395622
2829,227150.03882940076
2830,220691.48195332134
2831,172785.54354583283
2832,248190.68889767423
2833,295959.53774655366
2834,221880.02562514093
2835,221617.41958563088
2836,185428.40832698782
2837,173970.7410751763
2838,153014.1187797004
2839,175431.55147464643
2840,209056.16557006145
2841,206734.11872614556
2842,229589.26669091318
2843,148596.31319907005
2844,181321.00455174173
2845,133339.1549213801
2846,208349.19610531352
2847,208457.31546776794
2848,225795.40865635205
2849,200398.03972787157
2850,276489.9529710192
2851,209656.7360314808
2852,243161.5403363175
2853,239398.9758433221
2854,137403.9621900045
2855,206217.42547429143
2856,202122.7309637007
2857,187282.39268619483
2858,217588.47744858667
2859,104774.14696716849
2860,119334.92138440271
2861,124604.77097627343
2862,182877.01690416213
2863,131496.45640603025
2864,215856.94359578667
2865,144133.55374307063
2866,138921.84994344198
2867,93747.12498204254
2868,97374.54823155224
2869,89859.07403723888
2870,116826.94893449142
2871,84270.64761114409
2872,46867.907925586136
2873,95113.06383339137
2874,132507.57530184937
2875,110717.60200683652
2876,170293.73954280035
2877,156901.09614183835
2878,170356.11439328783
2879,137181.90030737978
2880,102091.25914727527
2881,143585.6274096261
2882,181514.77974771237
2883,206035.0017741895
2884,222104.90729745192
2885,181730.94462775305
2886,233055.36569577156
2887,92124.87031803824
2888,148786.89689526777
2889,60093.32972354083
2890,77453.90837347807
2891,139533.6897442395
2892,50876.18535408713
2893,88920.66362253531
2894,70247.64459620247
2895,314816.6249513513
2896,268384.28297788306
2897,204800.04297226013
2898,150632.66058158156
2899,210721.53467188872
2900,165538.61868865584
2901,215297.7375510534
2902,193699.6968445549
2903,340730.51586771134
2904,352922.37743562885
2905,94390.16987244044
2906,196186.42457932024
2907,116442.53302193384
2908,124498.3426505112
2909,152166.60369328927
2910,79756.63245382307
2911,84404.48405227279
2912,145695.52024130142
2913,83492.45520596276
2914,81419.09164362981
2915,90431.28272086402
2916,84807.27005973317
2917,170939.38249689483
2918,122849.03233453998
2919,215153.23802244477
